stat,sample,category,side,bucket,clusters,events,losing,contracts,rows,mean_c,se_c,t
B,all,ALL,short_yes,1,1980,28657,665.0,18715665.599999975,2369821.0,0.16274498834815396,0.9480026914944302,0.17167144123990088
B,confirmation,ALL,short_yes,1,1196,18676,443.0,15126968.91,1911355.0,-0.2798990634006684,1.1376357978837672,-0.2460357382576544
B,exploration,ALL,short_yes,1,906,10016,257.0,3588696.6899999995,458466.0,2.028565197578734,1.0984574788817725,1.846739847994671
B,all,ALL,short_yes,2,2006,34108,944.0,40264666.499999925,5326442.0,-0.7722469040442812,0.9714287137804428,-0.7949599317884898
B,confirmation,ALL,short_yes,2,1244,22787,638.0,33424895.689999975,4405544.0,-1.2097321745449083,1.132146824259989,-1.0685294068069588
B,exploration,ALL,short_yes,2,898,11352,383.0,6839770.810000002,920898.0,1.365675540815384,1.4422551283258211,0.9469028842356545
B,all,ALL,short_yes,3,1911,24820,1199.0,13280148.209999992,1860768.0,-2.5088203310797237,0.9152062959582241,-2.7412620981294498
B,confirmation,ALL,short_yes,3,1177,16887,772.0,10836196.019999988,1521313.0,-2.8569603264707317,1.0922891299863409,-2.615571507615807
B,exploration,ALL,short_yes,3,847,7949,502.0,2443952.1899999995,339455.0,-0.9652086156399039,1.0814229746024342,-0.8925357037053384
B,all,ALL,short_yes,4,1840,22475,1421.0,9532271.710000003,1318686.0,-0.9156862581710841,0.3521535868711768,-2.600246859067365
B,confirmation,ALL,short_yes,4,1118,15484,899.0,8012113.499999987,1110510.0,-0.9670327268828627,0.40693330977549125,-2.376391176766491
B,exploration,ALL,short_yes,4,819,7004,609.0,1520158.21,208176.0,-0.6450606532592427,0.5166580852145731,-1.248525227261938
B,all,Climate and Weather,long_yes,0,279,8310,216.0,980993.6400000001,152002.0,-1.2819038867571049,0.20268093022241118,-6.32473852054267
B,confirmation,Climate and Weather,long_yes,0,143,5435,115.0,572096.3400000001,90397.0,-1.5550575100690214,0.23671742742017135,-6.569256547845157
B,exploration,Climate and Weather,long_yes,0,141,2875,105.0,408897.3,61605.0,-0.8997292229613642,0.3476177041081283,-2.58827215164363
B,all,Climate and Weather,long_yes,1,279,7655,188.0,877823.8000000002,147402.0,-1.8911442934219813,0.4908351612510328,-3.852911206690782
B,confirmation,Climate and Weather,long_yes,1,142,4862,101.0,481680.54000000004,81799.0,-2.440479389098841,0.6421378296187281,-3.800553832107797
B,exploration,Climate and Weather,long_yes,1,141,2793,90.0,396143.26,65603.0,-1.223193952611991,0.746359602392048,-1.6388801707537641
B,all,Climate and Weather,long_yes,2,278,7453,152.0,905154.3899999998,153921.0,-2.1299927849877633,0.4844201775677577,-4.3969943524696244
B,confirmation,Climate and Weather,long_yes,2,142,4829,90.0,541873.0199999999,93301.0,-2.9178945650403483,0.6367610618507046,-4.5824010603909695
B,exploration,Climate and Weather,long_yes,2,140,2624,65.0,363281.37,60620.0,-0.9547530059138462,0.7178718759982624,-1.3299768911913148
B,all,Climate and Weather,long_yes,3,268,3349,122.0,219264.63000000006,34540.0,-0.7407802161251436,1.111311876195082,-0.6665817508055727
B,confirmation,Climate and Weather,long_yes,3,137,2335,72.0,139591.36000000004,22352.0,-2.0290268681385415,1.4005930930911854,-1.4486911852894895
B,exploration,Climate and Weather,long_yes,3,132,1014,51.0,79673.26999999999,12188.0,1.516289214688942,1.7702687396540189,0.8565305259727319
B,all,Climate and Weather,long_yes,4,261,3022,78.0,161523.62000000002,23015.0,-1.1500966236393164,0.6708649850825862,-1.7143488618618767
B,confirmation,Climate and Weather,long_yes,4,135,2078,47.0,98547.67000000004,14656.0,-0.6505233457067016,0.6536021038706978,-0.9952895528552256
B,exploration,Climate and Weather,long_yes,4,127,944,32.0,62975.95,8359.0,-1.9318519212493022,1.3715317522058155,-1.408536053315814
B,all,Climate and Weather,short_yes,0,277,7438,100.0,786187.1799999998,111490.0,0.04238170100916689,0.25297978549968037,0.16752999029331708
B,confirmation,Climate and Weather,short_yes,0,142,4695,52.0,444735.17999999993,64574.0,0.06611592993385443,0.3252828176667525,0.2032567548698168
B,exploration,Climate and Weather,short_yes,0,140,2743,49.0,341452.0,46916.0,0.01146828836849698,0.3999370375942563,0.028675234575627817
B,all,Climate and Weather,short_yes,1,280,7508,128.0,929303.79,138391.0,-0.34739269706411086,0.45924214073876585,-0.756447778301166
B,confirmation,Climate and Weather,short_yes,1,143,4690,70.0,503107.08999999985,76515.0,-0.9148200435815761,0.6531153931612896,-1.4007020094160563
B,exploration,Climate and Weather,short_yes,1,141,2818,58.0,426196.69999999995,61876.0,0.3224311685191371,0.6403867076141286,0.5034944740193159
B,all,Climate and Weather,short_yes,2,280,7854,162.0,1265548.3800000004,194270.0,-0.6269477900165296,0.48810460722718446,-1.284453743590094
B,confirmation,Climate and Weather,short_yes,2,143,5105,85.0,790580.22,126124.0,-1.175867883464122,0.6288909631149313,-1.8697484181359265
B,exploration,Climate and Weather,short_yes,2,141,2749,78.0,474968.16000000003,68146.0,0.28672475645525425,0.7759829394261828,0.3694987890678099
B,all,Climate and Weather,short_yes,3,272,4062,183.0,352062.55000000005,54776.0,-3.0737284042281696,0.9120434331137888,-3.3701557323144318
B,confirmation,Climate and Weather,short_yes,3,141,2854,98.0,249683.56,39973.0,-3.646822642227626,1.0723126041889404,-3.4008950636050344
B,exploration,Climate and Weather,short_yes,3,135,1208,87.0,102378.98999999999,14803.0,-1.6760567768836179,1.7419756516988583,-0.9621585555739812
B,all,Climate and Weather,short_yes,4,267,4007,206.0,274034.38000000006,43768.0,-0.9982675896360156,0.5482342864402965,-1.8208777056207124
B,confirmation,Climate and Weather,short_yes,4,138,2917,106.0,199798.14,32615.0,-1.7437029694070232,0.4327715176535513,-4.029153718020136
B,exploration,Climate and Weather,short_yes,4,131,1090,102.0,74236.24,11153.0,1.0079843752862483,1.5896960992838474,0.6340736293813275
B,all,Commodities,long_yes,0,161,1390,127.0,450064.41000000015,59701.0,-0.6292567390520835,0.5674965678298539,-1.1088291537311048
B,confirmation,Commodities,long_yes,0,111,1286,88.0,417201.8100000002,55194.0,-0.5035316673242617,0.5983871577815243,-0.841481406771943
B,exploration,Commodities,long_yes,0,51,104,40.0,32862.6,4507.0,-2.225379002270058,0.9506358897005707,-2.3409372887983464
B,all,Commodities,long_yes,1,166,1585,126.0,621071.29,85764.0,-1.448197790627221,1.6621539788969883,-0.871277757063308
B,confirmation,Commodities,long_yes,1,113,1460,81.0,592617.77,81698.0,-1.0133145180577325,1.7239054647744143,-0.5878016740264421
B,exploration,Commodities,long_yes,1,54,125,46.0,28453.519999999997,4066.0,-10.50576097438911,1.7243884137047545,-6.09245625341338
B,all,Commodities,long_yes,2,163,1886,88.0,1515128.8000000007,201348.0,-1.7887474649019945,1.6510011735304864,-1.0834319766575047
B,confirmation,Commodities,long_yes,2,113,1754,58.0,1468290.3600000003,194808.0,-1.4856411779479373,1.6882586279378724,-0.879984353915358
B,exploration,Commodities,long_yes,2,51,132,31.0,46838.44,6540.0,-11.290516507381541,5.937699605448599,-1.9014967508664546
B,all,Commodities,long_yes,3,152,1506,65.0,622927.2,80855.0,-2.817430367465088,1.6249432487810178,-1.7338638562169093
B,confirmation,Commodities,long_yes,3,110,1402,44.0,599973.3,77627.0,-2.5089054129575397,1.6711598632510867,-1.5012958772697524
B,exploration,Commodities,long_yes,3,43,104,21.0,22953.9,3228.0,-10.881712911531372,6.85594993471957,-1.5871925867522352
B,all,Commodities,long_yes,4,144,1222,39.0,450596.93999999994,54932.0,0.2129069030073738,0.6884071665906195,0.3092746754247328
B,confirmation,Commodities,long_yes,4,110,1148,26.0,436186.02,53040.0,0.37979724567972006,0.6992302692698676,0.5431647661310519
B,exploration,Commodities,long_yes,4,35,74,13.0,14410.92,1892.0,-4.8384870639764825,3.494009809747747,-1.3847949283021048
B,all,Commodities,short_yes,0,159,1265,38.0,456198.63000000006,53559.0,0.5823984149185191,0.5886267057231552,0.9894189462624118
B,confirmation,Commodities,short_yes,0,111,1165,30.0,426513.52,50113.0,0.41817330667501434,0.6238755506830478,0.6702832098760384
B,exploration,Commodities,short_yes,0,49,100,8.0,29685.11,3446.0,2.9419729285153413,0.9464740700727117,3.1083502671016947
B,all,Commodities,short_yes,1,164,1528,48.0,684359.4899999998,87373.0,-0.1651683678705178,1.7141687130142567,-0.09635479087707753
B,confirmation,Commodities,short_yes,1,113,1404,43.0,643284.88,82016.0,-0.8081983366374166,1.8063715184313052,-0.44741534528803617
B,exploration,Commodities,short_yes,1,52,124,5.0,41074.61,5357.0,9.905565262822943,1.86545586854763,5.309997105712839
B,all,Commodities,short_yes,2,168,1955,82.0,1913025.7900000005,254537.0,0.016283225329658903,1.456041193903505,0.011183217478899178
B,confirmation,Commodities,short_yes,2,114,1796,61.0,1820208.4300000002,241988.0,-0.4896303990856597,1.4817983971437494,-0.33042983446968904
B,exploration,Commodities,short_yes,2,55,159,21.0,92817.35999999999,12549.0,9.937576440441747,6.364121984032889,1.5614999940878553
B,all,Commodities,short_yes,3,161,1625,99.0,740026.6399999999,102685.0,0.00897369046066083,1.5331540707416584,0.0058530911093102565
B,confirmation,Commodities,short_yes,3,114,1498,79.0,705567.1499999999,97866.0,-0.4122349516980735,1.5911100080344929,-0.2590863922773697
B,exploration,Commodities,short_yes,3,48,127,21.0,34459.49,4819.0,8.633331775949094,6.107994531365117,1.4134478561852235
B,all,Commodities,short_yes,4,147,1406,110.0,451592.66000000003,61460.0,-1.0485309991530873,0.47369203298695045,-2.2135288882554898
B,confirmation,Commodities,short_yes,4,110,1303,90.0,435669.0800000001,59286.0,-1.1621213123501914,0.4810516143662116,-2.4157933943975913
B,exploration,Commodities,short_yes,4,38,103,21.0,15923.58,2174.0,2.0592994791372288,2.7323715437967966,0.7536674446095668
B,all,Companies,long_yes,0,4,14,4.0,595.5,73.0,-4.256087321578506,1.12407993696499,-3.7862852824060886
B,confirmation,Companies,long_yes,0,1,1,1.0,70.5,8.0,-4.858156028368795,,
B,exploration,Companies,long_yes,0,3,13,3.0,525.0,65.0,-4.175238095238096,1.3310983198357027,-3.136686473883796
B,all,Companies,long_yes,1,4,4,3.0,4777.0,558.0,-12.97320494033913,6.385016317034714,-2.031820170251978
B,confirmation,Companies,long_yes,1,1,1,1.0,10.0,1.0,-12.0,,
B,exploration,Companies,long_yes,1,3,3,2.0,4767.0,557.0,-12.975246486259708,6.784931759512207,-1.9123621203807872
B,all,Companies,long_yes,2,2,2,1.0,4566.0,561.0,-16.967586508979416,7.464846053089272,-2.272998851993405
B,exploration,Companies,long_yes,2,2,2,1.0,4566.0,561.0,-16.967586508979416,7.464846053089272,-2.272998851993405
B,all,Companies,long_yes,3,2,2,1.0,1732.0,203.0,2.642609699769053,8.233669708622905,0.3209516282881153
B,exploration,Companies,long_yes,3,2,2,1.0,1732.0,203.0,2.642609699769053,8.233669708622905,0.3209516282881153
B,all,Companies,long_yes,4,1,1,0.0,3354.0,371.0,3.6064400715563507,,
B,exploration,Companies,long_yes,4,1,1,0.0,3354.0,371.0,3.6064400715563507,,
B,all,Companies,short_yes,0,4,12,0.0,2085.0,218.0,4.458992805755395,0.1093846721048643,40.76432940696365
B,confirmation,Companies,short_yes,0,1,1,0.0,121.0,13.0,4.239669421487604,,
B,exploration,Companies,short_yes,0,3,11,0.0,1964.0,205.0,4.472505091649695,0.11213498105765486,39.88501223672683
B,all,Companies,short_yes,1,4,5,1.0,20434.0,2234.0,14.891504355486006,1.4711134110766921,10.12260798070427
B,confirmation,Companies,short_yes,1,1,1,0.0,10.0,1.0,15.0,,
B,exploration,Companies,short_yes,1,3,4,1.0,20424.0,2233.0,14.89145123384259,1.5611604369512224,9.538706516880472
B,all,Companies,short_yes,2,2,2,1.0,14395.0,1897.0,23.849392150052132,1.5522398134989808,15.364502277706713
B,exploration,Companies,short_yes,2,2,2,1.0,14395.0,1897.0,23.849392150052132,1.5522398134989808,15.364502277706713
B,all,Companies,short_yes,3,2,2,1.0,2101.0,304.0,2.8181818181818206,2.3976461425295312,1.1753952212517154
B,exploration,Companies,short_yes,3,2,2,1.0,2101.0,304.0,2.8181818181818206,2.3976461425295312,1.1753952212517154
B,all,Companies,short_yes,4,2,2,1.0,1816.0,321.0,-5.6227973568281975,1.1081805876302666,-5.073899885624226
B,exploration,Companies,short_yes,4,2,2,1.0,1816.0,321.0,-5.6227973568281975,1.1081805876302666,-5.073899885624226
B,all,Crypto,long_yes,0,259,12136,191.0,8746617.049999997,1202262.0,0.08386494970646971,0.6107778666725069,0.13730842959873868
B,confirmation,Crypto,long_yes,0,129,8204,90.0,7431676.509999997,1029814.0,0.30917459780552276,0.7086389727546075,0.4362935284291595
B,exploration,Crypto,long_yes,0,131,3933,102.0,1314940.54,172448.0,-1.1895222250885902,0.6298098777504014,-1.8887004905947302
B,all,Crypto,long_yes,1,260,13896,165.0,11132557.659999996,1565671.0,-1.5596110103596934,1.0516829619190147,-1.4829668891030223
B,confirmation,Crypto,long_yes,1,132,9244,73.0,9248085.799999999,1305311.0,-1.2416677113873804,1.236414150641621,-1.0042490299411673
B,exploration,Crypto,long_yes,1,131,4653,93.0,1884471.8599999996,260360.0,-3.1199245235744772,1.3135553944626492,-2.375175448806085
B,all,Crypto,long_yes,2,264,17813,143.0,30548929.769999966,4030086.0,-0.16206069041614546,1.1023043137159463,-0.14701991854665555
B,confirmation,Crypto,long_yes,2,136,11814,68.0,26228903.13999997,3433638.0,-0.10704233589237762,1.2531014390182589,-0.08542192400340697
B,exploration,Crypto,long_yes,2,133,5999,75.0,4320026.630000001,596448.0,-0.49610286545849236,1.7632036057961393,-0.2813644798749643
B,all,Crypto,long_yes,3,261,12920,108.0,13438306.669999994,1692642.0,0.9973872586135906,1.0991101107950982,0.907449807637634
B,confirmation,Crypto,long_yes,3,132,8601,53.0,11423964.279999997,1427663.0,1.2869637920471524,1.2683127290924374,1.0147054133628866
B,exploration,Crypto,long_yes,3,131,4319,55.0,2014342.3899999997,264979.0,-0.644891626393262,1.4203317483096962,-0.4540429566266702
B,all,Crypto,long_yes,4,259,10893,69.0,10268052.779999997,1243876.0,0.35802606460697195,0.48935457146484246,0.7316291406765661
B,confirmation,Crypto,long_yes,4,131,7440,32.0,8882358.699999996,1070981.0,0.4154628876899648,0.5530328972330467,0.7512444372995224
B,exploration,Crypto,long_yes,4,130,3453,37.0,1385694.08,172895.0,-0.010146443722990629,0.7739593444502163,-0.01310978902929091
B,all,Crypto,short_yes,0,260,11904,73.0,10829860.040000003,1306212.0,-0.6063283546367907,0.6860240880346969,-0.8838295406999244
B,confirmation,Crypto,short_yes,0,129,7941,40.0,9369958.790000003,1129642.0,-0.7149741599877338,0.783883049555634,-0.9120928949707955
B,exploration,Crypto,short_yes,0,132,3964,33.0,1459901.25,176570.0,0.0909836853691267,0.7933995803726928,0.11467574173203858
B,all,Crypto,short_yes,1,262,13978,104.0,15344058.99,1930509.0,-0.44031323487502116,1.1399082751759224,-0.3862707592039083
B,confirmation,Crypto,short_yes,1,133,9119,63.0,13021478.14,1634629.0,-0.6369853706946398,1.3144360395545083,-0.4846073536682153
B,exploration,Crypto,short_yes,1,132,4860,43.0,2322580.85,295880.0,0.6623230489478984,1.555911146475994,0.4256817945214954
B,all,Crypto,short_yes,2,265,18163,139.0,34493630.089999974,4532821.0,-1.5113146474865697,1.1261928621441533,-1.3419678798258274
B,confirmation,Crypto,short_yes,2,136,11904,74.0,29382842.14999998,3841701.0,-1.5783122066018556,1.2867767333521252,-1.226562592945137
B,exploration,Crypto,short_yes,2,134,6259,70.0,5110787.940000001,691120.0,-1.1261335898824187,1.8090836535611614,-0.6224884005035572
B,all,Crypto,short_yes,3,262,13917,169.0,11458601.109999996,1598300.0,-2.8506997020336997,1.0533253385041388,-2.7063810181212107
B,confirmation,Crypto,short_yes,3,134,9188,89.0,9458383.649999995,1320401.0,-3.149397016687944,1.2463335149581372,-2.526929572935161
B,exploration,Crypto,short_yes,3,132,4729,84.0,2000217.4600000002,277899.0,-1.4382563783839821,1.3009770313421003,-1.105520192697225
B,all,Crypto,short_yes,4,259,12208,205.0,8368500.229999992,1148914.0,-0.9381671547136937,0.39688662187264184,-2.3638165234371264
B,confirmation,Crypto,short_yes,4,131,8150,104.0,7102953.7899999935,979233.0,-0.9486249448062349,0.4558678477188199,-2.080920928188269
B,exploration,Crypto,short_yes,4,131,4058,104.0,1265546.44,169681.0,-0.8794721930552,0.6032843091540965,-1.4578071726883868
B,all,Economics,long_yes,0,207,712,177.0,49260.830000000016,6554.0,-2.6256094345141956,0.39750885816586873,-6.6051595595351635
B,confirmation,Economics,long_yes,0,137,525,112.0,33013.85,4421.0,-2.024689940736994,0.5322378399898164,-3.804107465894822
B,exploration,Economics,long_yes,0,80,189,74.0,16246.98,2133.0,-3.846677351729367,0.37758718297587907,-10.187520988960845
B,all,Economics,long_yes,1,211,716,162.0,51303.67,7197.0,-4.616222952471041,2.0863353469534185,-2.2125987364456554
B,confirmation,Economics,long_yes,1,139,550,100.0,38245.06,5427.0,-3.717344906767045,2.619433423291443,-1.419140824009195
B,exploration,Economics,long_yes,1,83,167,68.0,13058.61,1770.0,-7.248788347304956,2.9733253498613004,-2.4379398465906523
B,all,Economics,long_yes,2,205,712,124.0,81885.44,11383.0,-7.849093184331671,2.9649859102053764,-2.647261545936988
B,confirmation,Economics,long_yes,2,139,556,80.0,60721.75,8561.0,-4.543414657845004,3.509449041768992,-1.294623345080636
B,exploration,Economics,long_yes,2,76,156,48.0,21163.69,2822.0,-17.333572737079407,4.2695662038313165,-4.059797157267415
B,all,Economics,long_yes,3,201,560,68.0,47389.950000000004,6404.0,-0.5650890114887229,2.462007264618763,-0.22952369784182008
B,confirmation,Economics,long_yes,3,133,416,45.0,35204.149999999994,4790.0,-0.5832903223057507,3.191509152995293,-0.1827631676250471
B,exploration,Economics,long_yes,3,76,144,25.0,12185.8,1614.0,-0.5125063598614783,3.400628941685406,-0.15070928603209263
B,all,Economics,long_yes,4,195,495,42.0,52975.92999999999,6664.0,-0.9577723316985649,1.272710306663081,-0.7525454352685712
B,confirmation,Economics,long_yes,4,133,369,30.0,32511.42,4074.0,-2.9027280260290063,1.7149908539810328,-1.6925618112136647
B,exploration,Economics,long_yes,4,70,126,12.0,20464.51,2590.0,2.132126789256135,1.0080162034591216,2.115171146990992
B,all,Economics,short_yes,0,212,659,28.0,132033.95,15209.0,1.8430581679939144,0.5316711062325623,3.4665381405694227
B,confirmation,Economics,short_yes,0,138,463,21.0,66513.81000000001,8051.0,0.8089419325099566,0.9339418985142953,0.8661587340677322
B,exploration,Economics,short_yes,0,83,198,8.0,65520.14,7158.0,2.892857677044037,0.4289408381501957,6.74418805520935
B,all,Economics,short_yes,1,205,713,52.0,105167.75999999998,13918.0,4.334752589576885,2.0993868835189398,2.0647707307340517
B,confirmation,Economics,short_yes,1,137,531,37.0,66517.10999999999,8992.0,2.3734258749365402,2.8462559847083306,0.8338764635675439
B,exploration,Economics,short_yes,1,79,182,18.0,38650.65,4926.0,7.710162442287519,2.766863400628263,2.7866075501005207
B,all,Economics,short_yes,2,208,817,80.0,148944.29,20372.0,8.126628976511958,3.3189913609121935,2.4485236907270616
B,confirmation,Economics,short_yes,2,139,630,61.0,102572.1,14342.0,4.228996510747077,3.7872646650491038,1.1166361172944974
B,exploration,Economics,short_yes,2,82,187,26.0,46372.19,6030.0,16.747924348623602,5.817202834794418,2.8790339316431077
B,all,Economics,short_yes,3,207,727,133.0,70667.52,10446.0,0.9152947634217238,2.4043080533454555,0.3806894720284051
B,confirmation,Economics,short_yes,3,137,556,93.0,52583.83,7981.0,-0.23535065817761902,2.925088642554022,-0.08045932514787796
B,exploration,Economics,short_yes,3,82,171,49.0,18083.690000000002,2465.0,4.261146370016293,4.463657377237403,0.9546311488301451
B,all,Economics,short_yes,4,210,707,162.0,52470.75,7610.0,-1.0781641200097214,0.8109182069798468,-1.3295596408239434
B,confirmation,Economics,short_yes,4,140,538,112.0,35865.270000000004,5013.0,-1.3956889213436854,0.8791127244335154,-1.5876108746384514
B,exploration,Economics,short_yes,4,83,169,63.0,16605.48,2597.0,-0.39235963067613944,1.864033354851826,-0.2104895975465678
B,all,Elections,long_yes,0,63,94,52.0,15862.8,1970.0,12.470155268931096,10.51288395278387,1.1861783431585327
B,confirmation,Elections,long_yes,0,49,73,40.0,12011.800000000001,1498.0,17.535122046654138,12.292598949531506,1.426478006697065
B,exploration,Elections,long_yes,0,14,23,12.0,3851.0,472.0,-3.3281745001298364,1.2128973038245006,-2.7439870544979006
B,all,Elections,long_yes,1,64,81,47.0,13177.23,1658.0,1.8890609027845766,6.931450895648548,0.2725347017852349
B,confirmation,Elections,long_yes,1,54,72,39.0,9434.23,1219.0,0.9258402646532904,7.512556945944373,0.12323903450117633
B,exploration,Elections,long_yes,1,11,11,8.0,3743.0,439.0,4.3168581351856785,15.766406941822698,0.27380100939387664
B,all,Elections,long_yes,2,60,70,33.0,22281.17,2776.0,11.145324504951933,12.996557637882916,0.8575597335455251
B,confirmation,Elections,long_yes,2,52,63,28.0,19887.17,2361.0,10.54080947666258,14.392215639968468,0.7323965774518979
B,exploration,Elections,long_yes,2,9,9,5.0,2394.0,415.0,16.167084377610696,25.511602036461607,0.6337149801296066
B,all,Elections,long_yes,3,43,62,15.0,10778.439999999999,1261.0,2.555050638125742,7.77065318119233,0.32880770490566336
B,confirmation,Elections,long_yes,3,39,56,14.0,9574.440000000002,1112.0,3.6810988423343827,8.03036243000492,0.4583975971719781
B,exploration,Elections,long_yes,3,6,7,1.0,1204.0,149.0,-6.399501661129571,21.389999333342974,-0.29918194766626083
B,all,Elections,long_yes,4,35,57,3.0,15905.640000000001,1841.0,-10.81264123920823,13.535999175515128,-0.798806286776886
B,confirmation,Elections,long_yes,4,30,49,2.0,15218.64,1764.0,-10.958336553069131,14.18375242026757,-0.7725978449405568
B,exploration,Elections,long_yes,4,6,8,1.0,687.0,77.0,-7.585152838427947,5.663649898783702,-1.3392693711623838
B,all,Elections,short_yes,0,60,98,9.0,24042.559999999998,2743.0,-17.635944009290185,13.480751736421498,-1.3082314958477008
B,confirmation,Elections,short_yes,0,45,78,7.0,17396.559999999998,2041.0,-25.59576962341979,15.49443063872209,-1.651933537941915
B,exploration,Elections,short_yes,0,15,22,2.0,6646.0,702.0,3.1996840204634363,1.5407457939932896,2.076711182946362
B,all,Elections,short_yes,1,66,82,24.0,23614.100000000002,2633.0,-2.879711274196341,9.451635560968938,-0.3046786194432074
B,confirmation,Elections,short_yes,1,53,71,21.0,12840.100000000002,1459.0,-13.61506452441959,11.412413355251353,-1.1930048536276248
B,exploration,Elections,short_yes,1,14,13,4.0,10774.0,1174.0,9.914330796361623,8.998246145103721,1.101807022889275
B,all,Elections,short_yes,2,64,76,29.0,39006.48,4632.0,5.212935389196982,10.353690370088511,0.5034857333822721
B,confirmation,Elections,short_yes,2,59,69,30.0,36347.48000000001,4290.0,7.846245736981061,9.866517250265778,0.7952396512325263
B,exploration,Elections,short_yes,2,9,10,3.0,2659.0,342.0,-30.78337720947724,17.12203193230497,-1.7978810769180231
B,all,Elections,short_yes,3,50,71,34.0,15973.94,2051.0,3.3913618055407726,9.988302195196107,0.33953336005110607
B,confirmation,Elections,short_yes,3,45,63,31.0,14962.939999999999,1916.0,3.7057162562972277,10.68203507846611,0.34691107350579414
B,exploration,Elections,short_yes,3,7,9,5.0,1011.0,135.0,-1.26112759643917,6.454661559061472,-0.19538245110136213
B,all,Elections,short_yes,4,45,70,41.0,15191.830000000002,1938.0,24.651514333691203,21.308032133650794,1.1569118245677976
B,confirmation,Elections,short_yes,4,40,62,37.0,14535.83,1849.0,25.85092251354068,22.12665873389894,1.1683156876250826
B,exploration,Elections,short_yes,4,6,8,5.0,656.0,89.0,-1.9253048780487818,1.8555561571018702,-1.0375891188633437
B,all,Entertainment,long_yes,0,238,1284,208.0,160179.45999999996,20692.0,-2.4207654964001035,0.3598832022997564,-6.72653094373597
B,confirmation,Entertainment,long_yes,0,129,724,107.0,103949.27000000002,13455.0,-1.967457972528331,0.5091197828055498,-3.864430412989413
B,exploration,Entertainment,long_yes,0,120,566,112.0,56230.19,7237.0,-3.258767043113316,0.427056245582177,-7.630767789546923
B,all,Entertainment,long_yes,1,216,917,158.0,111840.80999999995,14597.0,-7.316352143730004,1.2591334140002426,-5.810625039713698
B,confirmation,Entertainment,long_yes,1,123,557,90.0,76343.66000000003,10125.0,-7.519670526668483,1.553412448403265,-4.840743058546922
B,exploration,Entertainment,long_yes,1,102,365,76.0,35497.149999999994,4472.0,-6.879075644101006,2.1357578070906,-3.220906238180588
B,all,Entertainment,long_yes,2,223,820,127.0,125941.51000000004,16290.0,-3.396406315916016,2.6072626117752,-1.3026713536936405
B,confirmation,Entertainment,long_yes,2,130,497,65.0,86613.25,11430.0,-1.8430755109639696,2.9558263171551964,-0.6235398542421187
B,exploration,Entertainment,long_yes,2,103,326,68.0,39328.26,4860.0,-6.817331354094996,5.208450737147566,-1.3088981154170503
B,all,Entertainment,long_yes,3,224,716,78.0,86358.87999999999,10832.0,4.373629440307702,2.2996822702698316,1.9018407441974692
B,confirmation,Entertainment,long_yes,3,122,419,40.0,61594.11000000001,7708.0,4.982616357310789,2.8611303426271886,1.7414852735215058
B,exploration,Entertainment,long_yes,3,109,299,40.0,24764.77,3124.0,2.858977491008397,3.3944526036670406,0.8422499368292349
B,all,Entertainment,long_yes,4,219,784,39.0,83194.96,9796.0,1.8052513036847424,0.6416604365949201,2.813405971022017
B,confirmation,Entertainment,long_yes,4,118,455,25.0,55875.600000000006,6702.0,1.7856941133518034,0.8309694519726966,2.1489287110526374
B,exploration,Entertainment,long_yes,4,110,329,15.0,27319.36,3094.0,1.8452511332622732,0.9745524070141873,1.893434483339602
B,all,Entertainment,short_yes,0,241,1299,45.0,323454.05000000005,34926.0,2.2720222547839506,0.3839185712580627,5.9179795531608725
B,confirmation,Entertainment,short_yes,0,130,680,33.0,195762.63,21365.0,1.7304697530882187,0.5624167844821807,3.0768458567278874
B,exploration,Entertainment,short_yes,0,122,624,12.0,127691.42000000001,13561.0,3.1022717892870215,0.4643731834874293,6.680557576535858
B,all,Entertainment,short_yes,1,236,1061,67.0,244362.21999999997,28462.0,9.34437643429496,1.4866623960642293,6.285473056312678
B,confirmation,Entertainment,short_yes,1,127,573,45.0,170557.27000000002,19870.0,9.974621134590157,1.8351838506650449,5.435216276001717
B,exploration,Entertainment,short_yes,1,122,492,23.0,73804.95000000001,8592.0,7.8879319070062435,2.2660080811543684,3.4809813665747864
B,all,Entertainment,short_yes,2,234,1001,108.0,227991.12999999995,29512.0,3.1405670474987364,2.7594072057143664,1.1381310598142378
B,confirmation,Entertainment,short_yes,2,132,580,73.0,149826.97999999998,19691.0,1.9327822665850976,3.3605629328539335,0.575136459338286
B,exploration,Entertainment,short_yes,2,113,425,41.0,78164.15,9821.0,5.455678850214582,4.8150675368029106,1.133043058797265
B,all,Entertainment,short_yes,3,240,924,152.0,105458.88999999994,14884.0,-2.552254817019211,3.396304527772821,-0.7514799677556863
B,confirmation,Entertainment,short_yes,3,133,538,88.0,71457.59,10355.0,-4.811148402849849,4.167517415596229,-1.1544399034410606
B,exploration,Entertainment,short_yes,3,114,388,69.0,34001.3,4529.0,2.19506636510957,3.9793918618070334,0.5516084973126508
B,all,Entertainment,short_yes,4,241,1254,180.0,81626.20999999999,11597.0,-1.343174943440348,0.74523496783081,-1.8023509381879779
B,confirmation,Entertainment,short_yes,4,129,740,103.0,56348.67999999998,7900.0,-1.7585398628681297,0.9102952246248368,-1.9318346568201354
B,exploration,Entertainment,short_yes,4,121,515,84.0,25277.53,3697.0,-0.41724329869255544,1.2487425973482318,-0.3341307484653705
